,Feature,Weight
0,all_aDc_1,0.0
1,all_aDc_2,0.0
2,all_aDc_3,0.0
3,all_aDc_4,0.0
4,all_aDc_5,0.0034465584771112443
5,all_aDc_6,0.0
6,all_aDc_7,0.0
7,all_aDc_8,0.0
8,all_aDc_9,0.0
9,all_aDc_10,0.0
10,all_aDc_11,0.0
11,all_aDc_12,0.0
12,all_aDc_13,0.0
13,all_aDc_14,0.0
14,all_aDc_15,0.0
15,all_aDc_16,0.0
16,all__aNCp_1,0.0
17,all__aNCp_2,0.0
18,all__aNCp_3,0.0
19,all__aNCp_4,0.0
20,all__aNCp_5,0.0
21,all__aNCp_6,0.0
22,all__aNCp_7,0.0
23,all__aNCp_8,0.0
24,all__aNCp_9,0.0
25,all__aNCp_10,0.010761517076837503
26,all__aNCp_11,0.0
27,all__aNCp_12,0.0
28,all__aNCp_13,0.0
29,all__aNCp_14,0.0
30,all__aNCp_15,0.0
31,all__aNCp_16,0.0
32,all_aNe_1,0.0
33,all_aNe_2,0.006820922536133479
34,all_aNe_3,0.0
35,all_aNe_4,0.0
36,all_aNe_5,0.0
37,all_aNe_6,0.0
38,all_aNe_7,0.0
39,all_aNe_8,0.0
40,all_aNe_9,0.0
41,all_aNe_10,0.0
42,all_aNe_11,0.0
43,all_aNe_12,0.005544367642963998
44,all_aNe_13,0.0
45,all_aNe_14,0.0
46,all_aNe_15,0.0
47,all_aNe_16,0.0032240622669307034
48,all_aNLe_1,0.0
49,all_aNLe_2,0.0
50,all_aNLe_3,0.0
51,all_aNLe_4,0.0
52,all_aNLe_5,0.0
53,all_aNLe_6,0.0
54,all_aNLe_7,0.006806096442507531
55,all_aNLe_8,0.0
56,all_aNLe_9,0.006721722062800849
57,all_aNLe_10,0.0
58,all_aNLe_11,0.02413837898078481
59,all_aNLe_12,0.0
60,all_aNLe_13,0.0
61,all_aNLe_14,0.0
62,all_aNLe_15,0.0
63,all_aNLe_16,0.0
64,delta_aDc_1,0.0
65,delta_aDc_2,0.0
66,delta_aDc_3,0.0
67,delta_aDc_4,0.0
68,delta_aDc_5,0.0
69,delta_aDc_6,0.0
70,delta_aDc_7,0.0
71,delta_aDc_8,0.011263136059389509
72,delta_aDc_9,0.0
73,delta_aDc_10,0.0
74,delta_aDc_11,0.0
75,delta_aDc_12,0.0
76,delta_aDc_13,0.013179077463866522
77,delta_aDc_14,0.0
78,delta_aDc_15,0.0
79,delta_aDc_16,0.0
80,delta__aNCp_1,0.0
81,delta__aNCp_2,0.0
82,delta__aNCp_3,0.0
83,delta__aNCp_4,0.0
84,delta__aNCp_5,0.0
85,delta__aNCp_6,0.0
86,delta__aNCp_7,0.0
87,delta__aNCp_8,0.005474628775445371
88,delta__aNCp_9,0.0
89,delta__aNCp_10,0.00726547418564922
90,delta__aNCp_11,0.0
91,delta__aNCp_12,0.0
92,delta__aNCp_13,0.0
93,delta__aNCp_14,0.0
94,delta__aNCp_15,0.0
95,delta__aNCp_16,0.0
96,delta_aNe_1,0.009042445432884561
97,delta_aNe_2,0.0
98,delta_aNe_3,0.0
99,delta_aNe_4,0.0
100,delta_aNe_5,0.0
101,delta_aNe_6,0.0
102,delta_aNe_7,0.0
103,delta_aNe_8,0.0
104,delta_aNe_9,0.0
105,delta_aNe_10,0.0
106,delta_aNe_11,0.0
107,delta_aNe_12,0.0
108,delta_aNe_13,0.0
109,delta_aNe_14,0.0
110,delta_aNe_15,0.00717814675239822
111,delta_aNe_16,0.002234928395810006
112,delta_aNLe_1,0.003304861313359836
113,delta_aNLe_2,0.0
114,delta_aNLe_3,0.0
115,delta_aNLe_4,0.0
116,delta_aNLe_5,0.0
117,delta_aNLe_6,0.0
118,delta_aNLe_7,0.0
119,delta_aNLe_8,0.0
120,delta_aNLe_9,0.0
121,delta_aNLe_10,0.0
122,delta_aNLe_11,0.0
123,delta_aNLe_12,0.0
124,delta_aNLe_13,0.0
125,delta_aNLe_14,0.0
126,delta_aNLe_15,0.0
127,delta_aNLe_16,0.0
128,theta_aDc_1,0.007263134201145823
129,theta_aDc_2,0.00635813968287969
130,theta_aDc_3,0.015514276935450027
131,theta_aDc_4,0.010131430333179581
132,theta_aDc_5,0.0
133,theta_aDc_6,0.0
134,theta_aDc_7,0.0
135,theta_aDc_8,0.0
136,theta_aDc_9,0.0
137,theta_aDc_10,0.0
138,theta_aDc_11,0.0
139,theta_aDc_12,0.0
140,theta_aDc_13,0.0
141,theta_aDc_14,0.0
142,theta_aDc_15,0.0
143,theta_aDc_16,0.0
144,theta__aNCp_1,0.0
145,theta__aNCp_2,0.0
146,theta__aNCp_3,0.0
147,theta__aNCp_4,0.0
148,theta__aNCp_5,0.01078760779823585
149,theta__aNCp_6,0.0
150,theta__aNCp_7,0.0
151,theta__aNCp_8,0.0
152,theta__aNCp_9,0.0
153,theta__aNCp_10,0.0
154,theta__aNCp_11,0.0
155,theta__aNCp_12,0.0
156,theta__aNCp_13,0.010228004615397994
157,theta__aNCp_14,0.0
158,theta__aNCp_15,0.0
159,theta__aNCp_16,0.003823172347133165
160,theta_aNe_1,0.0
161,theta_aNe_2,0.0
162,theta_aNe_3,0.0
163,theta_aNe_4,0.007804768649874264
164,theta_aNe_5,0.0
165,theta_aNe_6,0.0
166,theta_aNe_7,0.0
167,theta_aNe_8,0.0
168,theta_aNe_9,0.0
169,theta_aNe_10,0.0
170,theta_aNe_11,0.004968680033938873
171,theta_aNe_12,0.006259459694416179
172,theta_aNe_13,0.0
173,theta_aNe_14,0.0
174,theta_aNe_15,0.0
175,theta_aNe_16,0.0
176,theta_aNLe_1,0.0
177,theta_aNLe_2,0.0
178,theta_aNLe_3,0.0
179,theta_aNLe_4,0.009945706977798474
180,theta_aNLe_5,0.0
181,theta_aNLe_6,0.0
182,theta_aNLe_7,0.0
183,theta_aNLe_8,0.003023153511341849
184,theta_aNLe_9,0.0
185,theta_aNLe_10,0.0
186,theta_aNLe_11,0.0
187,theta_aNLe_12,0.0
188,theta_aNLe_13,0.0
189,theta_aNLe_14,0.0
190,theta_aNLe_15,0.0
191,theta_aNLe_16,0.009101265799432837
192,theta_aNLp_4,0.0
193,theta_aNLp_8,0.0
194,theta_aNLp_12,0.0
195,alpha1_aDc_1,0.0
196,alpha1_aDc_2,0.0
197,alpha1_aDc_3,0.026338961970155828
198,alpha1_aDc_4,0.014979907857458724
199,alpha1_aDc_5,0.0
200,alpha1_aDc_6,0.0
201,alpha1_aDc_7,0.0
202,alpha1_aDc_8,0.011497550298438906
203,alpha1_aDc_9,0.00768343543370706
204,alpha1_aDc_10,0.0
205,alpha1_aDc_11,0.015865807588562552
206,alpha1_aDc_12,0.009477063290401922
207,alpha1_aDc_13,0.0
208,alpha1_aDc_14,0.0
209,alpha1_aDc_15,0.0
210,alpha1_aDc_16,0.0
211,alpha1__aNCp_1,0.008143585082741404
212,alpha1__aNCp_2,0.0
213,alpha1__aNCp_3,0.01010912611117889
214,alpha1__aNCp_4,0.0
215,alpha1__aNCp_5,0.010232887312006769
216,alpha1__aNCp_6,0.0
217,alpha1__aNCp_7,0.0
218,alpha1__aNCp_8,0.0
219,alpha1__aNCp_9,0.007824458654746035
220,alpha1__aNCp_10,0.0
221,alpha1__aNCp_11,0.0
222,alpha1__aNCp_12,0.008783384852713991
223,alpha1__aNCp_13,0.0
224,alpha1__aNCp_14,0.0
225,alpha1__aNCp_15,0.0
226,alpha1__aNCp_16,0.0
227,alpha1_aNe_1,0.0
228,alpha1_aNe_2,0.0
229,alpha1_aNe_3,0.0
230,alpha1_aNe_4,0.010034331536538923
231,alpha1_aNe_5,0.0
232,alpha1_aNe_6,0.0029532328240901807
233,alpha1_aNe_7,0.010635004569140688
234,alpha1_aNe_8,0.0
235,alpha1_aNe_9,0.009232752977561529
236,alpha1_aNe_10,0.0
237,alpha1_aNe_11,0.007008596296273261
238,alpha1_aNe_12,0.0
239,alpha1_aNe_13,0.008244705764218334
240,alpha1_aNe_14,0.0
241,alpha1_aNe_15,0.0
242,alpha1_aNe_16,0.0
243,alpha1_aNLe_1,0.010807456856306012
244,alpha1_aNLe_2,0.012802053594585335
245,alpha1_aNLe_3,0.0
246,alpha1_aNLe_4,0.0
247,alpha1_aNLe_5,0.0
248,alpha1_aNLe_6,0.006401655629892016
249,alpha1_aNLe_7,0.00692013825431946
250,alpha1_aNLe_8,0.0
251,alpha1_aNLe_9,0.0
252,alpha1_aNLe_10,0.0
253,alpha1_aNLe_11,0.0
254,alpha1_aNLe_12,0.0
255,alpha1_aNLe_13,0.0
256,alpha1_aNLe_14,0.0
257,alpha1_aNLe_15,0.010622308233680607
258,alpha1_aNLe_16,0.0
259,alpha1_aNLp_4,0.011856414917258598
260,alpha1_aNLp_5,0.0
261,alpha1_aNLp_7,0.0
262,alpha1_aNLp_8,0.010539363074495336
263,alpha1_aNLp_9,0.0
264,alpha1_aNLp_12,0.04576920559448032
265,alpha1_aNLp_13,0.0
266,alpha2_aDc_1,0.0
267,alpha2_aDc_2,0.007504121812533863
268,alpha2_aDc_3,0.008228262257923115
269,alpha2_aDc_4,0.006441923486259383
270,alpha2_aDc_5,0.0
271,alpha2_aDc_6,0.0
272,alpha2_aDc_7,0.0
273,alpha2_aDc_8,0.0
274,alpha2_aDc_9,0.0
275,alpha2_aDc_10,0.006735302535958496
276,alpha2_aDc_11,0.0
277,alpha2_aDc_12,0.01020972814682337
278,alpha2_aDc_13,0.003821913710809087
279,alpha2_aDc_14,0.006183465401235303
280,alpha2_aDc_15,0.0
281,alpha2_aDc_16,0.004338991790396073
282,alpha2__aNCp_1,0.0
283,alpha2__aNCp_2,0.0
284,alpha2__aNCp_3,0.0
285,alpha2__aNCp_4,0.0
286,alpha2__aNCp_5,0.0
287,alpha2__aNCp_6,0.0
288,alpha2__aNCp_7,0.01095755456711544
289,alpha2__aNCp_8,0.0
290,alpha2__aNCp_9,0.0
291,alpha2__aNCp_10,0.0
292,alpha2__aNCp_11,0.005836579375098138
293,alpha2__aNCp_12,0.0
294,alpha2__aNCp_13,0.006318866659232273
295,alpha2__aNCp_14,0.0
296,alpha2__aNCp_15,0.0
297,alpha2__aNCp_16,0.0
298,alpha2_aNe_1,0.004255386140330283
299,alpha2_aNe_2,0.0
300,alpha2_aNe_3,0.0
301,alpha2_aNe_4,0.0
