Item,Value
Optimal CV Accuracy,0.5349999999999999
Optimal Parameters,"{'lr__multi_class': 'ovr', 'lr__solver': 'saga'}"
Permutation Test p-Value,0.36633663366336633
Test Accuracy,0.5151515151515151
Test Sensitivity,0.5294117647058824
Test Specificity,0.5
Area Under Curve,0.5661764705882353
Run Time,13.45s
