,Feature,Weight
18,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__,0.0
19,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];Other,0.0
20,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__,0.0
21,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas,0.0
22,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter,0.0
23,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__,0.0
24,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__CF231,0.0
25,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella,0.0
26,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__YRC22,0.0
27,k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__SHD-231,0.0
28,k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__,0.0
29,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus,0.0
30,k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;Other,0.0
31,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other,0.0
32,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia,0.0
33,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,0.0
34,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;Other,0.0
35,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,0.0
36,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus,0.0
37,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;Other,0.0
38,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc,0.0
39,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella,0.0
40,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,0.0
41,k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter,0.0
42,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other,0.0
43,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella,0.0
44,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other,0.0
45,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__,0.0
46,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__02d06,0.0
47,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,0.0
48,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__SMB53,0.0
49,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis,0.0
50,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other,0.019079709027304895
51,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__,0.0
52,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes,0.009517385276539109
53,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,0.0
54,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio,0.0
55,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium,0.0
56,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,0.0
57,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,0.0
58,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lactonifactor,0.0
59,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella,0.0
60,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium,0.0
61,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio,0.0
62,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,0.0075255252712265455
63,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus,0.0
64,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia,0.0
65,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus],0.010234943218629612
66,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__,0.0
67,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus,0.0
68,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;Other,0.0
69,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus,0.0
70,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium],0.0
71,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other,0.0
72,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__,0.0072959147433985265
73,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,0.0
74,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus,0.0
75,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium,0.0
76,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,0.007851528168741786
77,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger,0.0
78,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,0.0
79,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,0.0
80,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__,0.0
81,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus,0.0
82,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister,0.0
83,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megamonas,0.0
84,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera,0.0
85,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella,0.0
86,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium,0.0
87,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas,0.0
88,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__,0.0
89,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium,0.0
90,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Parvimonas,0.0
91,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__,0.0
92,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium,0.0
93,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium,0.0
94,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus,0.0
95,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,0.0
96,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium],0.0
97,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__p-75-a5,0.0
98,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;Other,0.0
99,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium,0.0
100,k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;Other,0.0
101,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Malus,0.0
102,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella,0.0
103,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other,0.0
104,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter,0.0
105,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__,0.0
106,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,0.0
107,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,0.0
108,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter,0.0
109,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinatimonas,0.0
110,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio,0.0
111,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas,0.0
112,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Shigella,0.0
113,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter,0.0
114,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,0.012831997778116819
115,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,0.0
116,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Pyramidobacter,0.0
117,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__,0.0
118,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus,0.0
119,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes,0.0
120,k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__,0.0
121,k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__,0.0
122,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia,0.0
123,all_aGamma,0.0
124,all_aLambda,0.0
125,all_aLp,0.0
126,all_aSigma,0.0
127,theta_aGamma,0.0
128,theta_aLp,0.0
129,theta_aSigma,0.0
130,theta_aEg,0.0
131,theta_aEloc,0.0
132,alpha1_aGamma,0.0
133,alpha1_aSigma,0.0
134,alpha2_aGamma,0.0
135,alpha2_aLambda,0.0
136,alpha2_aLp,0.019941126545087853
137,alpha2_aEg,0.015855938558137245
138,alpha2_aEloc,0.0
139,beta1_aGamma,0.0
140,beta1_aLambda,0.0
141,beta1_aLp,0.0
142,beta1_aSigma,0.0
143,beta2_aLambda,0.0
144,beta2_aLp,0.005745534085403617
145,beta2_aEloc,0.0
146,all_aDc_1,0.0
147,all_aDc_3,0.0
148,all_aDc_4,0.012070099109135434
149,all_aDc_5,0.0
150,all_aDc_7,0.0
151,all_aDc_8,0.0
152,all_aDc_9,0.0
153,all_aDc_11,0.0
154,all_aDc_12,0.0
155,all_aDc_14,0.0
156,all_aDc_16,0.0
157,all__aNCp_1,0.0
158,all__aNCp_2,0.0
159,all__aNCp_3,0.0
160,all__aNCp_4,0.0
161,all__aNCp_5,0.0
162,all__aNCp_6,0.0
163,all__aNCp_7,0.0
164,all__aNCp_9,0.0
165,all__aNCp_10,0.0
166,all__aNCp_12,0.0
167,all__aNCp_13,0.0
168,all_aNe_1,0.0
169,all_aNe_2,0.0
170,all_aNe_3,0.0
171,all_aNe_4,0.0
172,all_aNe_5,0.0
173,all_aNe_6,0.012785365950064971
174,all_aNe_7,0.0
175,all_aNe_11,0.005834487132055141
176,all_aNe_12,0.0
177,all_aNe_14,0.0
178,all_aNe_16,0.00483695378713565
179,all_aNLe_1,0.0
180,all_aNLe_2,0.0
181,all_aNLe_3,0.0
182,all_aNLe_4,0.008935989179077865
183,all_aNLe_6,0.0
184,all_aNLe_7,0.0
185,all_aNLe_9,0.0
186,all_aNLe_10,0.0
187,all_aNLe_13,0.0
188,all_aNLe_15,0.0
189,delta_aDc_1,0.007929900890864565
190,delta_aDc_3,0.0019162916167493884
191,delta_aDc_4,0.0
192,delta_aDc_5,0.0
193,delta_aDc_6,0.0038503165522897564
194,delta_aDc_8,0.0
195,delta_aDc_9,0.0
196,delta_aDc_11,0.0
197,delta_aDc_14,0.0
198,delta_aDc_15,0.0052817270351835435
199,delta_aDc_16,0.0
200,delta__aNCp_2,0.0
201,delta__aNCp_3,0.0
202,delta__aNCp_4,0.0
203,delta__aNCp_5,0.0
204,delta__aNCp_6,0.0
205,delta__aNCp_7,0.0
206,delta__aNCp_9,0.0
207,delta__aNCp_10,0.008205748192321932
208,delta__aNCp_13,0.0
209,delta__aNCp_14,0.0
210,delta_aNe_1,0.0
211,delta_aNe_5,0.0
212,delta_aNe_6,0.0
213,delta_aNe_8,0.0
214,delta_aNe_9,0.0
215,delta_aNe_11,0.0
216,delta_aNe_14,0.0
217,delta_aNe_15,0.0
218,delta_aNe_16,0.0
219,delta_aNLe_1,0.0
220,delta_aNLe_2,0.0
221,delta_aNLe_3,0.0
222,delta_aNLe_4,0.0
223,delta_aNLe_5,0.014705955853271382
224,delta_aNLe_6,0.010303693031547824
225,delta_aNLe_10,0.0
226,delta_aNLe_13,0.0
227,delta_aNLe_14,0.0
228,delta_aNLe_15,0.0
229,delta_aNLe_16,0.0
230,theta_aDc_1,0.0
231,theta_aDc_2,0.008389257884094656
232,theta_aDc_3,0.016298865726758902
233,theta_aDc_4,0.0
234,theta_aDc_5,0.0
235,theta_aDc_6,0.0028971248622128103
236,theta_aDc_7,0.0
237,theta_aDc_8,0.0
238,theta_aDc_10,0.003587829940966787
239,theta_aDc_11,0.0
240,theta_aDc_14,0.0
241,theta__aNCp_1,0.0
242,theta__aNCp_5,0.008186384152711815
243,theta__aNCp_6,0.0
244,theta__aNCp_8,0.0
245,theta__aNCp_9,0.008719642971598152
246,theta__aNCp_10,0.0
247,theta__aNCp_11,0.0
248,theta__aNCp_12,0.0
249,theta__aNCp_14,0.0
250,theta__aNCp_15,0.0
251,theta_aNe_1,0.0
252,theta_aNe_2,0.0
253,theta_aNe_3,0.005820930139564029
254,theta_aNe_4,0.0
255,theta_aNe_5,0.0
256,theta_aNe_6,0.0
257,theta_aNe_7,0.0
258,theta_aNe_8,0.0
259,theta_aNe_10,0.0
260,theta_aNe_11,0.0
261,theta_aNe_14,0.007076376661926761
262,theta_aNe_16,0.0
263,theta_aNLe_1,0.0
264,theta_aNLe_4,0.0
265,theta_aNLe_5,0.0
266,theta_aNLe_6,0.0
267,theta_aNLe_7,0.0
268,theta_aNLe_8,0.0
269,theta_aNLe_9,0.017196734061302427
270,theta_aNLe_10,0.0
271,theta_aNLe_11,0.0
272,theta_aNLe_12,0.0
273,theta_aNLe_13,0.0
274,theta_aNLe_14,0.0
275,theta_aNLe_15,0.0
276,theta_aNLe_16,0.0
277,theta_aNLp_8,0.0
278,theta_aNLp_12,0.0
279,alpha1_aDc_2,0.0
280,alpha1_aDc_3,0.004576881719167125
281,alpha1_aDc_4,0.0
282,alpha1_aDc_5,0.0
283,alpha1_aDc_6,0.0
284,alpha1_aDc_7,0.0
285,alpha1_aDc_8,0.013417608675017728
286,alpha1_aDc_9,0.0073787532690197275
287,alpha1_aDc_11,0.013816502264107527
288,alpha1_aDc_12,0.010541190044445384
289,alpha1__aNCp_2,0.0
290,alpha1__aNCp_3,0.0
291,alpha1__aNCp_4,0.0
292,alpha1__aNCp_5,0.0
293,alpha1__aNCp_6,0.006779411566258231
294,alpha1__aNCp_7,0.0
295,alpha1__aNCp_11,0.0
296,alpha1__aNCp_15,0.0
297,alpha1_aNe_2,0.02334102757628271
298,alpha1_aNe_3,0.0
299,alpha1_aNe_4,0.01728493276945109
300,alpha1_aNe_5,0.0
301,alpha1_aNe_6,0.0
302,alpha1_aNe_7,0.006183497735892473
303,alpha1_aNe_8,0.0
304,alpha1_aNe_9,0.005445770149092513
305,alpha1_aNe_12,0.0
306,alpha1_aNe_16,0.0
307,alpha1_aNLe_1,0.01249728693425307
308,alpha1_aNLe_2,0.0
309,alpha1_aNLe_3,0.008727617180065183
310,alpha1_aNLe_4,0.008545350746590352
311,alpha1_aNLe_5,0.0
312,alpha1_aNLe_7,0.015827419589023037
313,alpha1_aNLe_9,0.0
314,alpha1_aNLe_10,0.0
315,alpha1_aNLe_15,0.02291662319025698
316,alpha1_aNLp_4,0.009444325599428925
317,alpha1_aNLp_5,0.0
318,alpha1_aNLp_7,0.0
319,alpha1_aNLp_8,0.0
320,alpha1_aNLp_12,0.020937458337408222
321,alpha2_aDc_4,0.010345745703877656
322,alpha2_aDc_7,0.007524805600220933
323,alpha2_aDc_9,0.0
324,alpha2_aDc_11,0.0
325,alpha2_aDc_12,0.0
326,alpha2_aDc_14,0.0
327,alpha2_aDc_15,0.013220588433741768
328,alpha2_aDc_16,0.008649809314963642
329,alpha2__aNCp_1,0.0
330,alpha2__aNCp_2,0.01213279913047185
331,alpha2__aNCp_3,0.0
332,alpha2__aNCp_4,0.0
333,alpha2__aNCp_6,0.007791113440597753
334,alpha2__aNCp_7,0.0
335,alpha2__aNCp_11,0.0
336,alpha2__aNCp_12,0.0
337,alpha2__aNCp_13,0.0
338,alpha2__aNCp_14,0.0
339,alpha2__aNCp_15,0.0
340,alpha2_aNe_1,0.004144061441862754
341,alpha2_aNe_3,0.0
342,alpha2_aNe_4,0.0
343,alpha2_aNe_6,0.0
344,alpha2_aNe_9,0.0
345,alpha2_aNe_10,0.012568322720067962
346,alpha2_aNe_11,0.0
347,alpha2_aNe_12,0.0
348,alpha2_aNe_13,0.011280357028401848
349,alpha2_aNe_15,0.0
350,alpha2_aNe_16,0.0040652440698547895
351,alpha2_aNLe_3,0.0
352,alpha2_aNLe_4,0.0
353,alpha2_aNLe_6,0.0
354,alpha2_aNLe_7,0.0040141987406716526
355,alpha2_aNLe_11,0.0
356,alpha2_aNLe_12,0.018757877357536167
357,alpha2_aNLe_13,0.0
358,alpha2_aNLe_14,0.0
359,alpha2_aNLe_15,0.0
360,alpha2_aNLe_16,0.0
361,alpha2_aNLp_4,0.0
362,alpha2_aNLp_5,0.0
363,alpha2_aNLp_9,0.0
364,beta1_aDc_1,0.0
365,beta1_aDc_3,0.0
366,beta1_aDc_5,0.0
367,beta1_aDc_6,0.0
368,beta1_aDc_7,0.015976546471845862
369,beta1_aDc_9,0.0
370,beta1_aDc_14,0.0
371,beta1_aDc_16,0.0
372,beta1__aNCp_1,0.0
373,beta1__aNCp_2,0.0
374,beta1__aNCp_3,0.007501929195732021
375,beta1__aNCp_4,0.0
376,beta1__aNCp_5,0.0
377,beta1__aNCp_6,0.0
378,beta1__aNCp_7,0.0
379,beta1__aNCp_10,0.0
380,beta1__aNCp_11,0.0
381,beta1__aNCp_12,0.0
382,beta1__aNCp_15,0.009458809955554618
383,beta1__aNCp_16,0.007806439064483822
384,beta1_aNe_1,0.010297898374022427
385,beta1_aNe_3,0.015357171697594832
386,beta1_aNe_4,0.0
387,beta1_aNe_6,0.0
388,beta1_aNe_7,0.0
389,beta1_aNe_8,0.0
390,beta1_aNe_9,0.0
391,beta1_aNe_10,0.0
392,beta1_aNe_11,0.0
393,beta1_aNe_13,0.0
394,beta1_aNe_14,0.0
395,beta1_aNLe_2,0.0
396,beta1_aNLe_3,0.0
397,beta1_aNLe_4,0.0
398,beta1_aNLe_5,0.0
399,beta1_aNLe_6,0.007962161161498345
400,beta1_aNLe_7,0.0
401,beta1_aNLe_9,0.0
402,beta1_aNLe_10,0.0
403,beta1_aNLe_11,0.0
404,beta1_aNLe_13,0.0
405,beta1_aNLe_16,0.0
406,beta1_aNLp_9,0.004779236547876778
407,beta2_aDc_3,0.0
408,beta2_aDc_5,0.0
409,beta2_aDc_6,0.0
410,beta2_aDc_7,0.0
411,beta2_aDc_8,0.0
412,beta2_aDc_10,0.0
413,beta2_aDc_11,0.0
414,beta2_aDc_14,0.0
415,beta2_aDc_15,0.0
416,beta2_aDc_16,0.0
417,beta2__aNCp_1,0.0
418,beta2__aNCp_2,0.0
419,beta2__aNCp_4,0.0
420,beta2__aNCp_5,0.005542135262865917
421,beta2__aNCp_6,0.0
422,beta2__aNCp_10,0.0
423,beta2__aNCp_11,0.0
424,beta2__aNCp_12,0.015502138608444627
425,beta2__aNCp_14,0.0
426,beta2__aNCp_15,0.01014279437912942
427,beta2__aNCp_16,0.0
428,beta2_aNe_1,0.005274142077008782
429,beta2_aNe_2,0.0
430,beta2_aNe_3,0.0
431,beta2_aNe_5,0.0
432,beta2_aNe_6,0.0
433,beta2_aNe_8,0.0
434,beta2_aNe_10,0.013803651947616104
435,beta2_aNe_11,0.0
436,beta2_aNe_15,0.0
437,beta2_aNe_16,0.0
438,beta2_aNLe_1,0.0
439,beta2_aNLe_2,0.0
440,beta2_aNLe_4,0.0
441,beta2_aNLe_5,0.0
442,beta2_aNLe_6,0.0
443,beta2_aNLe_8,0.0
444,beta2_aNLe_9,0.0
445,beta2_aNLe_10,0.0
446,beta2_aNLe_11,0.0
447,beta2_aNLe_12,0.010078780887287477
448,beta2_aNLe_14,0.0
449,beta2_aNLe_15,0.0
450,beta2_aNLe_16,0.0
451,gamma_aDc_2,0.007867200869528152
452,gamma_aDc_3,0.026426793252653104
453,gamma_aDc_7,0.0
454,gamma_aDc_8,0.00482577512897216
455,gamma_aDc_10,0.0
456,gamma_aDc_11,0.011064010820922137
457,gamma_aDc_14,0.0
458,gamma_aDc_15,0.0
459,gamma_aDc_16,0.007786482389088667
460,gamma__aNCp_1,0.014429705458520245
461,gamma__aNCp_4,0.023329908350639278
462,gamma__aNCp_5,0.008453224231395362
463,gamma__aNCp_6,0.0
464,gamma__aNCp_7,0.010607973934322865
465,gamma__aNCp_8,0.0
466,gamma__aNCp_10,0.0
467,gamma__aNCp_11,0.016853859938767254
468,gamma__aNCp_12,0.015818825969554588
469,gamma__aNCp_13,0.0
470,gamma__aNCp_14,0.0
471,gamma__aNCp_15,0.012704085256601471
472,gamma_aNe_1,0.0
473,gamma_aNe_3,0.0
474,gamma_aNe_6,0.0
475,gamma_aNe_7,0.0
476,gamma_aNe_8,0.0
477,gamma_aNe_10,0.0
478,gamma_aNe_14,0.0
479,gamma_aNe_16,0.004605588203534118
480,gamma_aNLe_1,0.0
481,gamma_aNLe_3,0.0
482,gamma_aNLe_4,0.020114704331622813
483,gamma_aNLe_6,0.0
484,gamma_aNLe_7,0.0
