,Feature,Weight
0,all_aLambda,-0.4218853948413475
1,all_aLp,-0.1953767746160148
2,all_aSigma,0.1254866110756493
3,theta_aGamma,0.24936302172146263
4,theta_aSigma,0.2684143541892751
5,alpha2_aLp,0.19316312449388753
6,beta1_aGamma,0.16179938038733108
7,beta1_aLambda,-0.22064881193905284
8,beta1_aLp,0.1766630204181285
9,beta1_aSigma,0.22530733067774197
10,beta2_aLambda,-0.3897817718669014
11,all_aDc_1,-0.1714357312546448
12,all_aDc_2,-0.13523480305827237
13,all_aDc_3,0.1367836450865186
14,all_aDc_4,-0.20318458440206807
15,all_aDc_7,0.14104810573771742
16,all_aDc_8,-0.10987746229388547
17,all_aDc_11,0.1167167665958321
18,all_aDc_13,0.08773965538054251
19,all_aDc_16,-0.026954708007853753
20,all__aNCp_2,-0.21642901530368994
21,all__aNCp_3,0.15008809178076393
22,all__aNCp_6,0.1397792295285623
23,all__aNCp_7,0.17160023051881393
24,all__aNCp_13,-0.18002078189173382
25,all__aNCp_15,-0.08961675451636565
26,all_aNe_1,-0.143426207265937
27,all_aNe_2,-0.13997058954013417
28,all_aNe_3,0.2022450999959111
29,all_aNe_4,-0.09583726846653758
30,all_aNe_5,0.18732544605219345
31,all_aNe_7,0.24531930858428042
32,all_aNe_10,0.10804605187318733
33,all_aNe_11,0.11004491930363429
34,all_aNe_13,0.15383645589202297
35,all_aNLe_1,-0.01046743425297729
36,all_aNLe_2,-0.19772464942722814
37,all_aNLe_3,0.22049015523332113
38,all_aNLe_6,0.12246056818665756
39,all_aNLe_7,0.23621522813017934
40,all_aNLe_13,-0.22871118366899204
41,all_aNLe_15,-0.11694187868774132
42,delta_aDc_1,0.2028140920196961
43,delta_aDc_3,0.2164292019416475
44,delta_aDc_8,0.20896834898416985
45,delta_aDc_11,-0.2184138343186304
46,delta_aDc_15,-0.20758171755186125
47,delta_aDc_16,-0.12242901902193347
48,delta__aNCp_3,-0.18177969723267806
49,delta__aNCp_4,-0.09964324134579906
50,delta__aNCp_6,-0.14059458624567728
51,delta__aNCp_12,0.11851018976167378
52,delta__aNCp_13,0.1178246004959402
53,delta__aNCp_14,-0.2339273329204588
54,delta_aNe_1,0.15678563937693205
55,delta_aNe_5,0.09669957693314132
56,delta_aNe_6,-0.23802992607862816
57,delta_aNe_8,0.17028771546553098
58,delta_aNe_11,-0.13083525988517328
59,delta_aNLe_3,-0.1362979112542309
60,delta_aNLe_6,-0.21053290615043596
61,delta_aNLe_12,0.10849834305713837
62,delta_aNLe_13,0.13595164009052088
63,delta_aNLe_14,-0.21345202363321114
64,delta_aNLe_15,-0.1666751779260093
65,theta_aDc_1,-0.2786300401248702
66,theta_aDc_3,0.23552673219629405
67,theta_aDc_7,0.20415373750057478
68,theta_aDc_8,-0.22239675693066363
69,theta_aDc_10,0.19680500452681707
70,theta_aDc_11,-0.2185712458370324
71,theta_aDc_12,0.027567745821759183
72,theta_aDc_13,-0.10801982426988299
73,theta_aDc_14,0.1698010047515956
74,theta_aDc_16,-0.14747590712026254
75,theta__aNCp_6,0.32562632792756585
76,theta__aNCp_7,0.09611924600262432
77,theta__aNCp_8,0.1406957711150899
78,theta__aNCp_12,-0.07984039968983574
79,theta__aNCp_14,0.1994209714583095
80,theta__aNCp_15,-0.26907640030275704
81,theta_aNe_1,-0.2601013799666463
82,theta_aNe_3,0.1836842336782944
83,theta_aNe_6,0.16958050896828622
84,theta_aNe_7,0.20057408432896442
85,theta_aNe_8,-0.1508805906682608
86,theta_aNe_10,0.19318112621469194
87,theta_aNe_11,-0.21335809214305396
88,theta_aNe_12,0.04212764234946296
89,theta_aNe_14,0.30428467797780423
90,theta_aNLe_5,-0.23752468096011467
91,theta_aNLe_6,0.35134690685487907
92,theta_aNLe_7,0.24680644467970567
93,theta_aNLe_8,0.10983837909776968
94,theta_aNLe_9,-0.22779536793239916
95,theta_aNLe_12,-0.0816033825158408
96,theta_aNLe_14,0.235950504305402
97,theta_aNLe_15,-0.17378536794259372
98,theta_aNLp_8,0.18133159890382458
99,theta_aNLp_12,0.14929013180403636
100,alpha1_aDc_3,-0.21129594472189453
101,alpha1_aDc_4,-0.21794264514789885
102,alpha1_aDc_6,0.14129011479098455
103,alpha1_aDc_7,-0.15764171392148338
104,alpha1_aDc_9,-0.18092210912475432
105,alpha1_aDc_10,0.06623688215116819
106,alpha1_aDc_11,-0.17859220358840092
107,alpha1_aDc_14,0.15586107719054637
108,alpha1__aNCp_2,0.11482869538208024
109,alpha1__aNCp_3,-0.19616286669657468
110,alpha1__aNCp_4,0.2230324241529245
111,alpha1__aNCp_6,-0.06062298906908306
112,alpha1__aNCp_15,-0.2518546029033032
113,alpha1_aNe_3,-0.2304006607526885
114,alpha1_aNe_4,-0.16506423118764735
115,alpha1_aNe_5,0.12264164220702976
116,alpha1_aNe_6,0.1643913752189359
