Item,Value
Optimal CV Accuracy,0.7
Optimal Parameters,"{'rf__bootstrap': True, 'rf__criterion': 'entropy', 'rf__max_depth': 2, 'rf__min_samples_leaf': 10, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}"
Permutation Test p-Value,0.039603960396039604
Test Accuracy,0.5833333333333334
Test Sensitivity,0.6428571428571429
Test Specificity,0.5238095238095238
Area Under Curve,0.6791383219954649
Run Time,31.30s
