,Feature,Weight
0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus],0.0022703744675023176
1,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,0.0
2,alpha1_aCp,0.0
3,alpha1_aGamma,0.0
4,alpha1_aSigma,0.0016496668763515887
5,alpha2_aCp,0.004380983649995782
6,alpha2_aGamma,0.012271277756039693
7,alpha2_aLp,0.025897253191439193
8,alpha2_aSigma,0.0
9,alpha2_aEg,0.011173497904872771
10,alpha2_aEloc,0.0
11,gamma_aCp,0.001458523639271995
12,gamma_aEg,0.0
13,gamma_aEloc,0.012900953627137337
14,alpha1_aDc_1,0.0033322969667146716
15,alpha1_aDc_4,0.02004556492893207
16,alpha1_aDc_7,0.008044316030842259
17,alpha1_aDc_8,0.011706869194966607
18,alpha1_aDc_9,0.002817664373283398
19,alpha1_aDc_12,0.009998386149174102
20,alpha1_aDc_15,0.005984405880578854
21,alpha1__aNCp_3,0.01847893724335311
22,alpha1__aNCp_5,0.020376145263993478
23,alpha1__aNCp_7,0.014884175572490983
24,alpha1__aNCp_12,0.0046600355331678335
25,alpha1__aNCp_13,0.0
26,alpha1__aNCp_15,0.033389673011113646
27,alpha1_aNe_4,0.002212102884376777
28,alpha1_aNe_7,0.0
29,alpha1_aNe_8,0.0030759337421163413
30,alpha1_aNe_9,0.0
31,alpha1_aNe_12,0.01157905606933315
32,alpha1_aNLe_5,0.0009890153229326075
33,alpha1_aNLe_7,0.0
34,alpha1_aNLe_12,0.021295798525818026
35,alpha1_aNLe_13,0.0
36,alpha1_aNLp_4,0.012181972673001824
37,alpha1_aNLp_8,0.0
38,alpha1_aNLp_12,0.022911630921710936
39,alpha2_aDc_1,0.0030631253605370172
40,alpha2_aDc_2,0.0005495227581991379
41,alpha2_aDc_4,0.014554265577747291
42,alpha2_aDc_5,0.006401207243928722
43,alpha2_aDc_8,0.007147334969705572
44,alpha2_aDc_9,0.0
45,alpha2_aDc_12,0.00856598520723015
46,alpha2_aDc_13,0.009002031645454217
47,alpha2__aNCp_3,0.0
48,alpha2__aNCp_5,0.0046004918594260555
49,alpha2__aNCp_6,0.002934075386117834
50,alpha2__aNCp_7,0.0063553495942202335
51,alpha2__aNCp_13,0.0
52,alpha2_aNe_1,0.0
53,alpha2_aNe_2,0.012545617527493516
54,alpha2_aNe_4,0.0
55,alpha2_aNe_5,0.005782831623191853
56,alpha2_aNe_6,0.0
57,alpha2_aNe_8,0.009453316724910038
58,alpha2_aNe_9,0.013960438120827947
59,alpha2_aNe_10,0.0
60,alpha2_aNe_12,0.013986556216727073
61,alpha2_aNe_13,0.038541279182554844
62,alpha2_aNLe_5,0.011757216638259262
63,alpha2_aNLe_6,0.005464500955386887
64,alpha2_aNLe_13,0.0052086759503580556
65,alpha2_aNLp_4,0.007023360596179287
66,alpha2_aNLp_5,0.02065460907749314
67,alpha2_aNLp_9,0.018241334477175537
68,beta2_aDc_3,0.005354943969953699
69,beta2_aDc_7,0.008906939639844555
70,beta2_aDc_11,0.0
71,beta2_aDc_15,0.0
72,beta2_aDc_16,0.0
73,beta2__aNCp_7,0.002465841418185193
74,beta2__aNCp_12,0.035541393724175856
75,beta2_aNe_7,0.021729331179618273
76,beta2_aNe_16,0.0
77,beta2_aNLe_7,0.0
78,beta2_aNLe_12,0.03281388371018794
79,gamma_aDc_3,0.045843258850732725
80,gamma_aDc_5,0.0
81,gamma_aDc_7,0.017450363740573224
82,gamma_aDc_8,0.0
83,gamma_aDc_9,0.0
84,gamma_aDc_11,0.008982495652178285
85,gamma_aDc_12,0.0
86,gamma_aDc_13,0.004911057870676908
87,gamma_aDc_15,0.011855953762683254
88,gamma_aDc_16,0.001252071358389271
89,gamma__aNCp_4,0.00670048476048799
90,gamma__aNCp_5,0.009551373796548518
91,gamma__aNCp_7,0.01866675530567053
92,gamma__aNCp_8,0.017559418773884356
93,gamma__aNCp_12,0.007678775570637537
94,gamma__aNCp_13,0.020938997186028055
95,gamma__aNCp_15,0.0
96,gamma__aNCp_16,0.007517068709790393
97,gamma_aNe_3,0.07700482769795201
98,gamma_aNe_7,0.008889163327134686
99,gamma_aNe_9,0.0
100,gamma_aNe_11,0.0042433629020635685
101,gamma_aNe_12,0.0
102,gamma_aNe_13,0.0
103,gamma_aNe_15,0.005754811909862565
104,gamma_aNe_16,0.0
105,gamma_aNLe_4,0.013275433339983987
106,gamma_aNLe_7,0.041910216284201086
107,gamma_aNLe_8,0.01114438443879588
108,gamma_aNLe_12,0.006184150599538994
109,gamma_aNLe_13,0.004075955641151111
110,gamma_aNLe_15,0.004182734212685401
111,gamma_aNLe_16,0.011854912572749138
